timestamp,node_name,cell_name,l_traffic_activeuser_dl_avg,l_traffic_activeuser_dl_max,l_traffic_activeuser_ul_avg,l_traffic_activeuser_dl_max_1,l_traffic_user_avg,l_traffic_user_max,l_chmeas_prb_dl_avail,l_chmeas_prb_dl_used_avg,l_chmeas_prb_ul_avail,l_chmeas_prb_ul_used_avg,l_thrp_bits_dl,l_thrp_bits_ul,dl_prb_usage,ul_prb_usage,user_exp
2024-06-06 10:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.9479,11,0.7018,8,14.163,25,50,23.4551,50,12.4646,16138494000,1508963640,46.9102,24.9292,6.566356034147877
2024-06-06 10:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.9774,12,0.5482,6,15.0494,27,50,23.198,50,11.6182,17970516224,1152998136,46.396,23.2364,6.524505452673576
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,5.5536,25,2.9215,16,52.1908,79,50,46.532,50,26.9855,37246361192,5164240864,93.064,53.97099999999999,2.5870393485093888
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.8173,12,1.2232,9,28.6528,43,50,32.9097,50,15.3588,32312968032,2962638440,65.8194,30.7176,6.992310100419944
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.9063,10,0.8063,8,25.5803,38,50,19.0345,50,12.9998,18663326248,1968103432,38.069,25.9996,9.971914721985607
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.4947,16,3.6902,17,37.7792,54,50,46.9282,50,26.2277,20138395888,3296742536,93.8564,52.4554,1.63313004234601
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.5394,8,0.9476,7,12.7222,21,50,37.3064,50,12.0747,18074599248,1926773448,74.6128,24.1494,3.625966284686054
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.0692,17,1.9802,11,26.4822,38,50,46.4996,50,18.1087,29332338864,2682264568,92.9992,36.2174,1.858267360912952
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.7726,22,3.3162,16,88.0247,123,50,44.9392,50,25.8175,57157962128,6769168752,89.8784,51.635,4.1524965407919225
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.8892,8,0.517,7,13.03,30,50,24.9502,50,10.8548,16552009760,913813360,49.9004,21.7096,6.249602734780607
2024-06-06 11:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.0694,9,0.6862,7,15.3775,26,50,22.6805,50,12.1414,15112301088,1213225968,45.361,24.2828,5.901903591144667
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.0083,11,0.8849,8,26.7711,45,50,19.8321,50,15.9143,19659032568,3343558256,39.6642,31.8286,8.96300178830205
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.2295,8,0.8945,7,11.61,23,50,28.8079,50,10.0118,17660177360,1486929976,57.61579999999999,20.0236,4.733711414577705
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.3593,14,1.6676,9,21.7778,33,50,42.6954,50,14.9696,28383004248,1646512992,85.3908,29.9392,2.5631803701850986
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.8571,20,2.8385,16,53.0319,77,50,44.9493,50,28.0327,35125355536,4813377592,89.8986,56.0654,2.6059623511008514
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.9171,7,0.5546,6,11.5261,21,50,25.2294,50,11.0249,18219325712,1113537328,50.45879999999999,22.0498,6.886000798205877
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.2021,10,0.7398,7,17.1194,32,50,25.9855,50,12.5275,18282351480,1320562768,51.971,25.055,5.689687576175616
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.6783,19,5.1179,20,37.3939,58,50,46.8414,50,28.3301,21546925912,2732340688,93.6828,56.6602,1.5346112629847168
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.3853,10,1.138,9,30.9083,44,50,24.9475,50,15.5293,24450898256,2363753000,49.895,31.0586,7.857968829888514
2024-06-06 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.4073,23,3.6122,18,85.8064,116,50,44.1921,50,28.1283,53999031520,6731228600,88.3842,56.2566,3.960413271652912
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,5.9076,22,3.4091,14,61.4272,91,50,46.7662,50,28.3492,40560732832,6521125744,93.5324,56.69840000000001,2.6197776639170147
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.237,12,0.7562,7,17.9358,30,50,26.6785,50,12.4317,22417069032,1077812000,53.357,24.8634,6.519109172337632
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.0026,8,0.5224,6,12.1186,27,50,28.993,50,8.5553,17100663760,1192170072,57.98599999999999,17.1106,5.803089493054314
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.7602,12,1.7809,11,20.7581,35,50,41.2109,50,16.1648,25618469232,2387315168,82.4218,32.3296,3.017390102878673
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.8897,12,1.0225,8,14.9086,25,50,37.2664,50,11.9073,20154615008,1789651192,74.5328,23.8146,3.679037680567349
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,7.253,31,3.7325,16,85.4039,113,50,46.805,50,27.6767,51375507696,6241708568,93.61,55.35339999999999,2.774479954365958
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.9313,11,1.218,8,29.0031,45,50,34.6533,50,14.882,30835241368,2974312472,69.3066,29.764000000000003,5.810676604708106
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.2445,12,0.8538,9,27.0603,41,50,25.8012,50,13.3622,23760176696,1776684736,51.6024,26.7244,7.298188334214809
2024-06-06 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,5.8002,18,5.1755,22,40.2408,57,50,48.558,50,27.5785,23158170888,2574756536,97.116,55.157,1.4274594833713052
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,5.7018,18,4.8551,17,38.0372,59,50,48.2991,50,28.434,24439627296,3229216832,96.5982,56.86800000000001,1.478036370689806
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.6324,11,0.9817,8,25.9639,42,50,31.8196,50,13.7981,30155553512,1752553536,63.63920000000001,27.5962,6.655029007974511
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.6273,10,1.1322,8,27.9486,43,50,32.0889,50,18.0403,27505721936,3866616912,64.1778,36.0806,6.158484162791348
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,8.1128,31,3.9756,17,93.7314,120,50,47.8839,50,28.9921,58949113536,7561869368,95.7678,57.9842,2.9790132914743643
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,6.7829,24,2.5901,14,55.2533,80,50,47.5132,50,24.5349,39197948216,5008296424,95.0264,49.0698,2.013418200461043
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.0839,8,0.7689,8,12.3589,24,50,29.6983,50,10.5443,13446024088,1486945680,59.3966,21.0886,4.04445611586645
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,4.6961,17,2.501,11,22.0525,33,50,47.3666,50,20.4819,28297034992,4580073384,94.7332,40.9638,1.9542777705856889
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.3726,11,0.7189,8,18.7678,37,50,28.371,50,12.1381,28049948152,1353659032,56.74199999999999,24.2762,7.041491775891353
2024-06-06 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.248,10,0.6586,7,14.8683,27,50,28.2911,50,12.6345,19134329912,3369785120,56.58220000000001,25.269,5.2842655487287
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.1452,15,0.8041,7,21.9658,35,50,25.3112,50,13.0686,22575602224,2108399016,50.6224,26.1372,7.100496576455436
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.1779,14,0.9051,8,31.6917,45,50,23.5543,50,14.213,28023553088,2402089744,47.1086,28.425999999999995,10.448564258527956
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.5614,11,1.499,9,29.3881,44,50,29.5714,50,19.6345,25708237024,3931476464,59.14280000000001,39.269,6.663445585990457
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,7.9688,29,3.8021,17,99.3864,131,50,47.5363,50,27.1593,82956405520,6537267080,95.0726,54.3186,4.286408011943555
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.221,9,0.7252,8,16.2472,27,50,25.8027,50,12.4196,17364570232,1953485168,51.6054,24.8392,5.7471751505904765
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.1846,14,3.6342,15,35.4178,54,50,47.6765,50,24.9034,22492951776,2381859712,95.353,49.8068,1.8049563314119248
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.2807,8,0.8911,7,13.1931,24,50,32.858,50,10.4154,17632496632,1819028896,65.716,20.8308,4.370664858675181
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.3264,17,1.823,12,23.4311,37,50,41.6755,50,15.4362,22029927800,1727321808,83.351,30.8724,2.313953274120551
2024-06-06 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,5.5856,26,2.8327,16,54.8389,96,50,46.5322,50,25.0636,37737208904,5601815608,93.0644,50.1272,2.467460758575956
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,9.1,33,3.9922,17,89.6394,120,50,47.2117,50,28.3524,60283201488,5966867184,94.4234,56.7048,2.7261874926124467
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.0321,8,0.8059,8,12.3969,21,50,26.6313,50,8.7544,14308943576,904076088,53.262600000000006,17.5088,5.185250601247325
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.8007,21,0.9983,8,33.6992,50,50,27.7429,50,14.6694,35303569632,3614119104,55.4858,29.3388,8.99400992359953
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.6073,17,3.8008,15,35.2694,52,50,46.8288,50,23.428,20654227064,2202059312,93.6576,46.856,1.6536162144696755
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.5464,13,1.7306,12,21.9892,37,50,39.6723,50,16.2298,18428076856,1778913888,79.3446,32.4596,2.418963309217808
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.5082,21,2.3038,14,52.3564,74,50,44.7135,50,22.7047,35149525272,3413315304,89.427,45.4094,2.8284132595370566
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.8972,9,0.5355,8,13.2456,26,50,23.8594,50,11.6257,16578855160,1359946960,47.7188,23.2514,6.246732353187941
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.5944,12,1.0603,9,29.2628,42,50,28.6122,50,13.3374,28418594640,2082507104,57.2244,26.6748,7.292946806968525
2024-06-06 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.1459,15,0.8677,8,22.515,39,50,32.8682,50,12.9114,26792533520,1770196752,65.7364,25.8228,4.149824661369159
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.3383,18,3.7568,22,35.29,54,50,47.2298,50,23.7429,20376961152,2887291640,94.4596,47.4858,1.590371229667892
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.304,18,0.9381,8,26.1136,41,50,25.2074,50,15.0645,27496900496,2096902432,50.41480000000001,30.129,8.644364733343595
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.062,9,0.5977,6,15.2714,27,50,26.5383,50,11.2223,20303904872,1232068168,53.0766,22.4446,6.324715984444036
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,6.3167,28,2.8842,14,55.9369,79,50,46.7609,50,25.9391,31672595952,5121802552,93.5218,51.8782,2.006826671444828
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.4887,12,1.4626,10,23.5947,35,50,40.1735,50,13.5369,20240609576,1485388600,80.347,27.0738,2.651909674187087
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.3007,8,0.7469,7,11.7619,24,50,28.7274,50,8.8244,15674256872,957038360,57.45479999999999,17.6488,4.299778327951053
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,13.8379,43,4.7844,21,114.7475,150,50,49.113,50,33.153,71119297784,8593117200,98.226,66.306,2.267638982651372
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.5913,13,1.0439,8,36.0442,51,50,28.7762,50,14.4689,32716661440,2220849896,57.552400000000006,28.9378,8.355797607377836
2024-06-06 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.3492,11,0.922,8,30.5931,54,50,27.7118,50,12.8469,27692846104,1632109592,55.42359999999999,25.6938,7.375836383931892
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,5.0048,19,4.1078,18,35.3539,55,50,47.5734,50,23.1333,22130557672,2067415544,95.1468,46.2666,1.5103540526111618
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.9409,21,1.0894,8,39.9722,59,50,32.2844,50,14.4967,36439661816,2161333544,64.5688,28.9934,7.353087629903416
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.8996,13,1.2484,10,32.7119,48,50,34.0726,50,14.8877,29930524088,2475750000,68.1452,29.7754,5.733194858007839
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,11.2409,33,4.8311,18,114.3089,157,50,48.5193,50,31.2939,64686050784,7763931960,97.0386,62.5878,2.355674097074307
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.8151,16,1.2507,10,27.3075,45,50,32.1577,50,16.3585,25121258216,3822607312,64.3154,32.717,5.187226147275608
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.2174,11,0.7249,8,17.7761,31,50,28.598,50,12.0087,22740533376,1454101312,57.196000000000005,24.0174,6.4263299778358745
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,9.0924,30,3.1599,15,67.7458,95,50,48.5363,50,24.9156,43799942656,4464614504,97.0726,49.8312,1.7835906895606786
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.5366,16,2.4027,12,28.6467,44,50,42.1653,50,19.6218,24239611136,2702168968,84.3306,39.2436,2.36055380381722
2024-06-06 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.3607,11,0.9409,8,13.7442,23,50,32.1236,50,11.2849,18023619376,2318843408,64.2472,22.5698,4.477757147652102
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.738,17,1.5253,10,36.8397,52,50,39.8391,50,16.7874,35484509304,5340245312,79.6782,33.5748,4.39682549786162
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.0262,21,1.4249,9,30.9519,45,50,39.4639,50,17.4001,31757246448,3697021984,78.9278,34.8002,3.66432745666732
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.7603,11,0.9251,8,20.0644,34,50,33.5356,50,12.9435,28124844040,2269944560,67.0712,25.887,5.341241439413532
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,6.8595,32,2.806,14,55.327,80,50,47.9307,50,24.7439,30010068024,3741172080,95.8614,49.4878,1.5945800143267015
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,4.9478,20,3.0362,12,30.7581,49,50,47.0413,50,21.804,26887879288,2719565408,94.0826,43.608,1.802383118246232
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.9934,10,0.7753,8,15.6106,26,50,39.518,50,10.2681,20696387472,1441994592,79.036,20.5362,3.3332606319017297
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,5.751,19,5.2914,18,39.0817,54,50,48.9483,50,28.1868,22855619720,2794054600,97.8966,56.3736,1.3362576939975033
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,19.3351,54,5.7935,23,126.5622,165,50,49.4419,50,33.5149,75986513744,11217245152,98.8838,67.0298,1.8030906634642323
2024-06-06 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,3.2552,20,1.6362,11,45.7833,63,50,40.6241,50,16.8693,50829045800,3225347560,81.2482,33.7386,5.586531119697706
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,7.4942,19,5.3888,19,39.6364,63,50,49.4212,50,30.7874,24295384656,3106166848,98.8424,61.57480000000001,1.184266023255188
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.7912,18,1.5831,10,36.3639,54,50,38.67,50,17.5558,37273263024,3247434072,77.34,35.1116,4.555471656542832
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.6024,10,0.9178,8,14.8339,27,50,38.275,50,10.3787,20272200832,1547170896,76.55,20.7574,4.113759541671375
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,16.5693,54,5.1813,19,109.2275,152,50,49.3941,50,30.7019,73683165344,10540035488,98.7882,61.4038,1.9878145555285704
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.0899,16,1.5387,9,28.6456,45,50,44.03,50,16.9839,36735034328,3341226352,88.06,33.9678,3.8764813665466153
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.437,10,0.8619,7,20.6775,35,50,32.1744,50,12.3505,27196231760,1595248056,64.3488,24.701,6.021735685095578
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,4.0421,17,1.966,11,45.4494,63,50,42.7674,50,17.5301,55532196560,4032301136,85.5348,35.0602,4.711414859159385
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,6.8251,20,3.0864,13,33.592,51,50,48.6312,50,22.9388,36799855648,3325325856,97.2624,45.8776,1.8258277382926864
2024-06-06 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,12.379,34,3.4104,15,66.145,95,50,48.9696,50,25.9833,50866021304,6373128952,97.9392,51.9666,1.4498925052807792
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,4.1605,21,2.2155,11,43.1537,61,50,42.3029,50,20.9129,53186938400,6706381568,84.6058,41.8258,4.344866285261798
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.7927,22,1.5702,10,36.5221,53,50,40.9337,50,18.6512,47442310288,3972632816,81.8674,37.3024,4.415980781613588
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,13.3782,35,4.1951,18,101.9669,131,50,49.185,50,28.4242,78391064536,10518099328,98.37,56.8484,2.408751367428877
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,5.5776,18,4.2053,17,35.2792,51,50,48.5878,50,27.5473,20464889168,3014423160,97.1756,55.09460000000001,1.216660651060847
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.9967,13,0.7427,7,14.9731,26,50,40.8342,50,9.658,19820900416,1170483936,81.6684,19.316,3.0723788944614903
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.8821,16,2.7467,15,30.5974,45,50,48.3007,50,21.8173,30142197904,6386932512,96.6014,43.6346,1.6959492222671186
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,9.8698,30,2.6549,13,57.3451,81,50,48.5283,50,24.9953,48093097464,7274335736,97.0566,49.9906,1.7638882459005367
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.7336,10,0.891,8,16.87,29,50,36.1852,50,12.396,28987074296,2509311840,72.3704,24.792,5.19680060547077
2024-06-06 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.6991,15,1.4847,9,29.0753,40,50,44.2129,50,16.5308,34517268888,3098605672,88.4258,33.0616,2.9076297510594764
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.35,17,3.2214,15,31.9642,48,50,47.7937,50,22.6986,19807918312,2134742392,95.5874,45.3972,1.4674332188636563
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.593,13,0.8331,7,15.5951,26,50,44.8993,50,9.917,25452889288,1278067144,89.7986,19.834,2.958537234754866
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,2.1106,10,0.9802,8,19.0555,30,50,38.5518,50,12.8539,32067174008,3264605656,77.1036,25.7078,4.791642259060561
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,4.5347,15,2.1872,9,23.5635,35,50,47.4798,50,18.0056,32303929680,2091081368,94.9596,36.0112,2.2327275700136173
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,3.4402,16,1.6413,10,36.2055,55,50,44.2632,50,16.5438,49287861200,4179205304,88.5264,33.0876,4.410050341203903
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,4.3779,22,1.7946,12,45.5337,66,50,42.6997,50,20.5502,38943062176,2753009872,85.3994,41.1004,3.090851530697404
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,8.3822,28,3.2133,16,84.3002,119,50,47.1899,50,24.8637,73081247544,6498435064,94.3798,49.7274,3.327820967166593
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.6974,18,1.4817,11,26.0894,40,50,44.2208,50,14.7419,36509901136,3700769392,88.4416,29.4838,2.963843038887542
2024-06-06 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.0672,15,1.6009,12,34.5146,50,50,40.7355,50,16.6352,43380432104,3103397424,81.471,33.2704,4.604271739050782
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.149,8,0.5011,6,12.005,24,50,31.4364,50,8.8552,27572472944,1031972272,62.8728,17.7104,7.582987451168276
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,2.1182,12,1.5543,10,35.3907,51,50,36.5815,50,18.3714,31836525048,4412795344,73.163,36.7428,5.145188135967522
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.5825,13,1.3691,9,17.559,29,50,41.3499,50,13.806,24954108288,1572164960,82.6998,27.612,2.94166465349292
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.5437,10,0.9284,8,14.6727,23,50,39.9952,50,11.322,25215619888,1473982624,79.9904,22.644,2.996591177573213
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.3293,16,1.8479,12,25.6852,39,50,43.511,50,18.4085,21935494424,2550468320,87.022,36.817,2.0070919116385397
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.2371,9,0.7826,7,26.0264,40,50,27.6649,50,12.7367,30936703408,1804464976,55.3298,25.4734,8.418254679448317
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.6662,12,1.2896,10,31.2987,44,50,33.784,50,14.9696,36673385592,2432273584,67.568,29.9392,7.30284675217323
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,3.9417,19,2.2375,12,65.4062,90,50,42.0669,50,22.7397,68846231696,7086874040,84.1338,45.4794,5.95624895422745
2024-06-06 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.5414,10,0.8741,8,17.1136,32,50,31.5697,50,13.2306,27540068424,2586148816,63.1394,26.4612,5.458975615482776
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,1.1425,8,0.9297,8,17.1441,28,50,25.719,50,11.8371,21152391064,1495938496,51.438,23.6742,6.423785292476742
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.0022,9,0.7473,8,25.2277,58,50,23.9888,50,14.042,23262846384,2702385768,47.9776,28.084,8.107061237367335
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.1212,7,0.6141,7,10.8773,19,50,29.4407,50,7.6215,20769014896,858086408,58.88139999999999,15.243,5.634996424099861
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.5546,7,0.3423,5,8.6257,22,50,19.3304,50,8.0618,17175980792,1366344624,38.6608,16.1236,9.933555003115492
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.3892,10,1.042,8,17.0669,36,50,30.8015,50,12.5119,13779120024,1453081816,61.603,25.0238,3.074013372695905
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.4195,7,0.395,7,24.8817,47,50,11.4316,50,11.2859,12087344928,843587944,22.8632,22.5718,12.050317879641597
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.676,9,0.437,7,12.652,25,50,19.9279,50,11.89,15615304896,1315498296,39.8558,23.78,7.537815734271754
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,1.6152,12,1.4027,10,52.4979,97,50,27.889,50,18.9256,47177552144,5196864256,55.77799999999999,37.8512,11.294177608344445
2024-06-07 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.803,9,0.6768,7,26.2855,45,50,20.1496,50,12.7867,21395391600,2039894168,40.2992,25.573400000000003,9.907708492671972
2024-06-07 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.315,5,0.2827,5,24.2076,42,50,10.2471,50,10.605,9410942120,561286816,20.4942,21.21,11.628272788390996
2024-06-07 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.9316,7,0.667,6,9.5577,15,50,25.316,50,8.3325,20331212176,1024504472,50.632,16.665,6.811810023704707
2024-06-07 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.4677,7,0.3528,6,26.017,40,50,14.654,50,11.1394,20647473016,964459720,29.308,22.2788,16.419882632684594
2024-06-07 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.8816,11,0.8455,8,46.0798,67,50,18.3262,50,15.3779,29986581504,1831455432,36.6524,30.7558,14.46864994637012
